ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val,tcp.time_delta
"4","20",,"0x66a4","0x40","0","1","0","0","64","6","0x3662","10.100.102.8","64.74.236.255","60","0x00","60002","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x9de4","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","39","6","0xb606","64.74.236.255","10.100.102.8","60","0x00","443","60000","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x1385","0","1460","0.153242000"
"4","20",,"0x0000","0x40","0","1","0","0","39","6","0xb606","64.74.236.255","10.100.102.8","60","0x00","443","60002","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x7cfd","0","1460","0.161973000"
"4","20",,"0x3972","0x40","0","1","0","0","64","6","0xd05f","10.100.102.8","50.31.142.95","60","0x00","37648","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x3119","0","1460","0.000000000"
"4","20",,"0x22eb","0x40","0","1","0","0","64","6","0xf851","10.100.102.8","65.9.110.10","60","0x00","49354","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x1fae","0","1460","0.000000000"
"4","20",,"0x4429","0x00","0","0","0","0","244","6","0x6313","65.9.110.10","10.100.102.8","60","0x00","443","49354","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xcad2","0","1440","0.007395000"
"4","20",,"0x0000","0x40","0","1","0","0","39","6","0x22d2","50.31.142.95","10.100.102.8","60","0x00","443","37648","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0xecf6","0","1460","0.157668000"
"4","20",,"0x592d","0x40","0","1","0","0","64","6","0x9edf","10.100.102.8","63.32.147.35","60","0x00","41434","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x42de","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","232","6","0x500c","63.32.147.35","10.100.102.8","60","0x00","443","41434","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x3bba","0","1460","0.085354000"
"4","20",,"0x892d","0x40","0","1","0","0","64","6","0x14b9","10.100.102.8","64.74.236.31","60","0x00","58760","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x9d04","0","1460","0.000000000"
